200	220	35	11.61
5824	2398	3	21.63
1904	1785	4	18.62
749	5428	3	14.09
25349	119	3	8.86
687	6582	3	15.18
5167	468	3	11.12
15177	851	3	23.78
33380	1113	3	37.01
11079	2694	6	66.17
102	10072	14	7.7
143	6253	5	9.78
101	8816	19	12.95
975	1043	4	9.42
1043	2522	15	103.61
2746	9659	3	26.05
333	4363	5	19.32
8173	262	3	10.11
2545	3159	4	26.12
35975	107	3	7.5
1457	1686	3	10.54
128	9422	4	6.73
298	4769	5	17.31
11528	2937	3	28.3
11880	190	3	10.65
18378	107	6	7.35
502	1974	8	29.24
1229	6159	4	26.37
107	37088	3	7.5
9512	163	4	12.16
3569	1968	3	16.89
1618	1224	4	14.23
204	4975	4	8.56
1455	3391	3	14.56
3058	128	14	20.9
1109	114	41	8.63
598	436	8	10.17
882	3896	3	12.6
4655	2639	3	20.41
1040	2125	3	9.7
3209	5825	4	33.63
5583	1566	5	36.11
14818	217	3	13.69
713	943	5	9.83
266	3697	5	12.56
8614	123	5	7
117	639	50	8.88
1370	23971	3	31.66
115	1754	25	9.14
1134	1024	4	10.3
204	225	37	13.72
2664	827	3	9.6
608	33817	3	33.32
2640	4655	4	29.63
1707	907	3	7.67
1077	5916	5	33.31
176	1096	30	75.36
240	4173	5	12.27
13343	319	5	32.5
3750	85	10	18.96
8	426	24	8
106	18093	7	10.7
846	2449	3	9.23
7908	162	4	10.01
11106	220	3	10.76
2728	510	3	7.42
4740	600	7	39
103	13670	10	8.26
4260	1446	3	16.29
744	1071	9	29.81
31708	119	3	10.93
236	105	503	31.28
2283	14	98	8.81
1256	103	104	18.06
5798	252	3	7.41
14752	235	4	21.02
2347	920	3	9.45
16514	204	3	13.97
813	1173	5	13.24
304	1360	17	54.77
1836	1171	5	21.38
299	924	15	34.43
617	3304	4	15.13
3664	6869	3	25.4
622	2189	11	53.97
272	852	8	6.82
4083	4379	3	23.71
2547	4182	4	28.58
266	3512	4	8.56
3686	116	14	10.28
621	117	52	8.65
5958	121	9	13.98
9573	130	4	7.32
1257	2173	11	70.35
103	16381	8	8.3
235	2171	6	9.52
102	15985	8	7.45
104	15753	8	7.05
3725	585	6	27.94
4742	697	3	12.9
9057	3159	3	26.92
3398	560	3	9.36
25472	134	3	13.5
745	653	5	7.25
335	929	7	8.59
110	36429	3	9.94
2348	524	3	6.67
434	5930	16	122.33
115	3210	19	15.34
1938	4205	13	118.73
271	106	413	36.26
19212	14129	7	138.4
1320	152	33	78.3
7761	5234	3	29.43
718	3489	3	10.53
17424	17732	8	166.94
190	8901	3	8.2
376	901	9	16.09
21600	7537	3	41.82
374	145	32	9.48
1045	2619	3	11
978	681	5	9.84
1971	382	6	15.17
23913	57	3	6.94
1425	921	4	11.32
3668	3244	3	20.46
2639	2746	3	16.64
403	556	19	47.51
514	14831	3	20.26
949	2492	3	10.32
2640	407	4	9.76
438	2832	3	6.77
4495	1061	4	22.28
117	4886	10	7.68
911	2719	5	22.11
3153	593	4	14.15
11594	550	5	35.82
1077	1670	6	25.21
19846	330	3	20.05
1583	307	5	6.83
1073	127	19	8.44
1585	1049	26	186.1
187	11350	3	10.59
263	1280	8	11.43
615	3404	7	34.87
22234	1542	3	30.68
894	4830	3	14.1
706	3492	3	10.63
771	1221	9	33.18
113	3603	16	7.55
10749	340	3	14.28
817	14849	3	22.97
630	13273	7	65.8
233	846	17	28.32
836	1783	12	62.21
33846	1045	3	36.73
232	978	19	38.94
9247	875	3	18.66
1156	276	9	13.78
3201	280	7	21.9
9661	116	7	10.58
33686	214	3	26.36
674	542	6	7.89
30618	615	3	29.28
709	132	26	14.51
2150	440	4	9.41
1221	454	6	12.36
472	5371	3	11.39
767	3046	3	10.37
201	719	14	10.87
38393	1890	3	40.38
107	436	240	66.19
3839	3580	3	21.24
108	1062	66	7.45
106	304	360	44.9
711	915	6	13.52
59	22220	3	6.85
1048	1301	3	7.14
447	2995	6	22.29
1002	14947	4	35.03
4119	124	9	9.26
952	3848	3	13.08
1531	1842	10	61.12
2583	306	15	65.59
9431	826	9	79.54
2078	855	4	13.36
4569	2869	3	20.79
186	26768	3	17.97
199	4935	5	11.97
4984	59	12	13.73
771	7820	3	16.81
477	225	18	14.81
8433	123	5	7
183	10643	3	9.31
194	7379	5	16.48
4500	2300	4	28.15
107	7003	19	18.42
3546	4051	13	136.43
1086	3444	4	19.76
18960	1461	7	90.89
412	195	22	14.67
378	1484	5	8.5
926	1897	3	8.35
8	24063	4	24.77
2655	8126	5	46.83
1944	262	13	44.08
2934	248	6	12.91
2490	14	92	8.03
862	1191	4	9.38
3418	9	8	17.27
13011	150	3	8.39
446	105	210	9.62
15156	110	7	12.26
10355	1126	8	75.96
2908	329	4	8.75
122	10171	5	8.13
520	612	6	6.83
4132	848	3	12.57
4339	4832	13	149.27
27841	140	3	16.65
558	377	13	21.24
8039	111	14	24.07
111	10950	7	7.68
1515	1091	3	7.99
17250	137	5	22.83
125	5338	11	22.12
13508	106	10	13.53
19804	324	3	19.64
279	5666	4	13.29
942	1978	3	8.69
29345	110	4	13.26
115	25905	3	7.28
2407	1337	3	11.92
8196	436	4	21.28
1069	2555	3	11.07
2414	160	7	7.18
5636	59	9	8.32
7686	114	10	12.25
460	1461	6	14.75
1997	408	6	16.32
